gene_symbol	avg_log2FC	p_val	p_val_adj	pct_Tac1	pct_OtherNeu	p_val_adj_BH
Sox5	-0.727475114570625	0.0576462352730556	1	0.184	0.232	0.116250579719625
Fam43a	-0.728155042663947	0.450063203351045	1	0.142	0.153	0.631302528014567
Grk3	-0.729050078779124	0.583379654504401	1	0.561	0.515	0.746397870789463
Lrp10	-0.729368025732929	0.0399943997144949	1	0.34	0.367	0.0852173355867872
Rpp25	-0.730343963403767	0.0497048038514872	1	0.217	0.259	0.102555778565563
Kcnn2	-0.730628397919851	0.82974763016065	1	0.363	0.335	0.911553734542687
Dot1l	-0.730948527292722	0.14497994981934	1	0.41	0.414	0.25648943734746
Tmod1	-0.731064690983569	0.616729770886821	1	0.132	0.138	0.772769833400355
Rin2	-0.732830800308855	0.460245524562018	1	0.151	0.161	0.641465364163017
Mcur1	-0.734042353837867	0.0276589453930463	1	0.179	0.241	0.061545732795123
Klf15	-0.734841201095014	0.121241362364186	1	0.09	0.124	0.220383799753128
Slc25a30	-0.734894332625005	0.0363265645312044	1	0.085	0.135	0.0782804311160833
Draxin	-0.735057938266592	0.883834537769325	1	0.104	0.103	0.940460234099004
Msi1	-0.736543320747694	0.04017689218166	1	0.392	0.414	0.0854609033376758
Col9a3	-0.736737157974168	0.00263197733226033	1	0.566	0.606	0.0076745507258432
Rhoc	-0.738551529974189	0.131209852418543	1	0.264	0.286	0.236048037629406
Npas3	-0.739155255728135	0.20822231673081	1	0.368	0.372	0.346589102677241
Rps6ka5	-0.743669316266535	0.0801685964731691	1	0.151	0.197	0.154059141836693
Cdc42ep5	-0.744573178147631	0.149375885593002	1	0.123	0.154	0.263094301721869
Olig2	-0.744833662646911	0.0113110248089703	1	0.226	0.297	0.0280241386078176
Grik3	-0.747996013643465	0.0226298574094644	1	0.245	0.31	0.0515366095748386
Nck2	-0.748060924818342	0.459835337308031	1	0.236	0.231	0.641098229607877
Ankrd6	-0.748647363603078	0.101180290466381	1	0.179	0.218	0.189198688382173
A830092H15Rik	-0.749543992558241	0.369949537354958	1	0.108	0.124	0.547961878320263
Wdfy2	-0.749588704476479	0.616576103498729	1	0.17	0.173	0.772769833400355
Dleu2	-0.750532505279526	0.3698916683906	1	0.146	0.163	0.547961878320263
Kcnmb2	-0.75094074126055	0.213355765884738	1	0.208	0.233	0.353542483074558
Limd1	-0.751674897428206	0.0296585560045001	1	0.151	0.205	0.0657201022350383
Mcm4	-0.752112432420497	0.0539647944039362	1	0.142	0.186	0.109789577063993
Wnt7b	-0.753367637288509	0.0587562798132666	1	0.09	0.134	0.118161800287453
Gabpb2	-0.75632936354448	0.732883260963842	1	0.156	0.157	0.853890126404391
Arnt	-0.757197712505573	0.425839486043506	1	0.241	0.242	0.606873368691038
Hps5	-0.758677719783214	0.3948500595662	1	0.09	0.106	0.575861455821424
Hcn1	-0.759072167121402	0.173538923647248	1	0.325	0.343	0.298294725439592
Cpne7	-0.759675876739788	0.912525720655653	1	0.245	0.231	0.953795728122492
Tnfaip8	-0.760035875628125	0.0217825568003487	1	0.057	0.106	0.049875450880704
Gpc5	-0.761423569122244	0.529957999464728	1	0.245	0.243	0.701214025285157
Gm20033	-0.76197563595071	0.673740864713672	1	0.123	0.127	0.813408010238614
Penk	-0.763450077402628	0.0481975617805965	1	0.429	0.343	0.0997758056197372
Gabpa	-0.76449638125708	0.241902949611673	1	0.184	0.206	0.391780527958393
Lrp6	-0.764675041046643	0.0468305585689181	1	0.34	0.365	0.0975469145584331
Myl12a	-0.765747769415089	0.217597509249848	1	0.278	0.286	0.358801781956714
Krcc1	-0.766634003920012	0.0104630338675264	1	0.222	0.289	0.0260561755606358
Arhgap15	-0.766684912156277	0.00135820394746596	1	0.189	0.277	0.00429278052324256
Slc5a3	-0.767716956921455	0.13630068959843	1	0.472	0.451	0.243402049127532
Cdk6	-0.769907046912516	0.0952050458911601	1	0.066	0.1	0.179325416322806
Gjc3	-0.770756766569766	0.016263164968484	1	0.075	0.131	0.038523592506691
Adcyap1r1	-0.771563724479833	0.201372933384131	1	0.472	0.469	0.336881261210986
Myt1	-0.772416815113826	0.246820982167756	1	0.184	0.206	0.398268950908297
C1qtnf6	-0.772869361761981	0.548564781214187	1	0.127	0.136	0.718049434924654
Accs	-0.773783271859632	0.119537176551195	1	0.104	0.137	0.218011852682931
Zkscan8	-0.773900581768483	0.29552062363084	1	0.09	0.11	0.460847584441097
Serping1	-0.774422775531166	0.00745655471850156	1	0.094	0.163	0.0194565298747998
Timm21	-0.774825140665757	0.00236488333453618	1	0.429	0.472	0.00696078868278573
Cst3	-0.776678533777583	0.541458638570573	1	0.991	0.972	0.711028396823963
Tjp1	-0.776872586406292	0.0251358812332393	1	0.226	0.281	0.0566530078569604
Uxt	-0.776918781758514	0.138864433254637	1	0.132	0.165	0.247575446716839
Cmtm6	-0.777426279888728	0.464962035995435	1	0.127	0.139	0.64577239212339
Pde9a	-0.777441302580687	0.144438616198362	1	0.118	0.15	0.255803622402189
Meig1	-0.777511356367281	0.116453156377423	1	0.212	0.161	0.213188343276021
Epb41l2	-0.778035310138091	0.00945734453637599	1	0.41	0.451	0.0238784282860638
Tekt1	-0.778209634525048	0.302398681406782	1	0.104	0.08	0.469895923295918
Cthrc1	-0.779240263919119	0.0708095046959599	1	0.458	0.464	0.138822224646298
Ggh	-0.781496180269516	0.00128251282198555	1	0.538	0.581	0.0040801281911383
Plod2	-0.782300252423604	0.0799167829332912	1	0.146	0.185	0.153713884527293
Dhrs4	-0.782764522156841	0.107011463784382	1	0.189	0.225	0.198735575599567
Pdcl	-0.784390863152095	0.00274477002909481	1	0.316	0.382	0.00795564398612219
C920006O11Rik	-0.78441341156542	0.499866218300557	1	0.184	0.189	0.67786887349793
Mapkapk2	-0.784631521076864	0.177891953655185	1	0.236	0.258	0.30352814592416
Adgra3	-0.785848530100037	0.166350456364549	1	0.193	0.223	0.28792171339533
Galnt17	-0.786209291264618	0.0527421239701167	1	0.373	0.405	0.10800637482488
Unc13b	-0.786324421278467	0.224646736810817	1	0.203	0.222	0.367925364225591
Lima1	-0.788335728405151	0.00995350450639659	1	0.189	0.259	0.0249294195435437
Wnt5a	-0.788567551208378	0.205315998409966	1	0.127	0.154	0.342690210567341
Glud1	-0.788648109429577	0.422688814176566	1	0.821	0.754	0.60395967953001
Nppa	-0.788730783802648	0.604584575131312	1	0.099	0.107	0.763023815132497
Malt1	-0.789933282529012	0.252370328889677	1	0.132	0.155	0.40602342415842
Plxnb1	-0.791285266338718	0.411707283116408	1	0.264	0.259	0.593314883752052
Malat1	-0.792112594780955	6.21206705977439e-11	1.42318456339431e-06	1	0.999	1.88432700813156e-09
Sparc	-0.792174168197742	0.000266720719174962	1	0.222	0.316	0.00102017171747481
Gm56589	-0.793118629687518	0.142145808444419	1	0.113	0.145	0.25249812577683
Slc35a3	-0.794217573485823	0.527347102013766	1	0.193	0.196	0.699275973732115
Steap2	-0.794800916639899	0.274472960778686	1	0.212	0.231	0.433911651350452
Cpxm1	-0.795174919921423	0.469767577472057	1	0.198	0.205	0.650580854180497
Zbtb1	-0.798653360006633	0.0407980681561359	1	0.094	0.14	0.0865918181273088
Trim9	-0.800211415669527	0.229626616556162	1	0.726	0.663	0.374854948051967
Mapk15	-0.800299811162005	0.6212913493922	1	0.127	0.134	0.775408638182456
Syt6	-0.801182630728071	0.0746753108133375	1	0.241	0.279	0.14516322102032
Cyp2j6	-0.801183801846621	0.0187506002216382	1	0.165	0.227	0.043704707453637
Rgs8	-0.802078667728304	0.331622299257577	1	0.146	0.161	0.504361491349963
Rassf2	-0.802639920729527	0.0535817990738248	1	0.113	0.161	0.109315879661124
Ttll3	-0.80270651987392	0.810150550564492	1	0.118	0.119	0.901193908329558
Aif1l	-0.803204274508921	0.19952252065278	1	0.094	0.119	0.335068962018971
Pdzd2	-0.80574926836674	0.582159238576739	1	0.264	0.252	0.745491513955789
Ampd3	-0.807852819619375	0.466671556708681	1	0.175	0.182	0.647499247664468
P3h1	-0.809042595204534	0.103368255106735	1	0.09	0.126	0.192624803031662
Elovl7	-0.810802358494623	0.342299145666383	1	0.094	0.111	0.51664224888416
Nkx2-2	-0.81372633453567	0.176703995867168	1	0.16	0.192	0.302327870719854
Dkk3	-0.814268444222007	0.254302076126191	1	0.212	0.169	0.408275112066806
Rgcc	-0.815638484206103	0.0338623043327921	1	0.269	0.319	0.0737843353551158
Zfp653	-0.815817540116973	0.673377487637935	1	0.203	0.196	0.813408010238614
Inppl1	-0.817303518668397	0.520436494684849	1	0.104	0.113	0.695385911986884
Ormdl2	-0.818060027613735	0.148659246945435	1	0.175	0.199	0.262149208985733
Dusp1	-0.81875617045547	0.149207321805515	1	0.491	0.478	0.262903421398341
Palld	-0.819431957263873	0.0260204318910382	1	0.255	0.305	0.0583456090862704
Gsap	-0.821546401392544	0.610047578349891	1	0.17	0.171	0.767921562602975
Utp14b	-0.82219745977918	0.26360759442	1	0.142	0.164	0.420079522957518
Ptprz1	-0.824023022511603	0.000278197339004502	1	0.538	0.612	0.00105758570650275
Zcchc24	-0.824037494636252	0.121453854882326	1	0.165	0.201	0.220586460759252
Casp6	-0.824502095879997	0.186565426683931	1	0.085	0.111	0.316350071333622
Cpt2	-0.824899436506954	0.296756922082	1	0.085	0.104	0.462280397879521
Peli2	-0.825507134011827	0.182931526828392	1	0.16	0.187	0.310671214311466
Ccnd3	-0.825643520866762	0.00303648188869386	1	0.344	0.415	0.00871442371209906
Spry2	-0.826362173659539	0.000723018026692209	1	0.278	0.375	0.00246152980560527
Rapgef3	-0.826767611980243	0.126269418844223	1	0.132	0.167	0.22828841949982
Dock1	-0.826973644044492	0.0417534438251092	1	0.09	0.137	0.0882336926115514
Zdhhc1	-0.827599287245846	0.0491626191829083	1	0.321	0.351	0.101533012099737
Efemp2	-0.828586161936441	0.0591174786286894	1	0.184	0.224	0.118778816306401
E130008D07Rik	-0.82876109994392	0.0695715441501494	1	0.132	0.177	0.136701981488013
Clu	-0.830653303750772	0.00571680706847623	1	0.741	0.559	0.0153951993064761
Pld2	-0.833892434246415	0.476305283200799	1	0.175	0.187	0.655976757722019
Ift43	-0.834569771336167	0.0155207447312612	1	0.387	0.411	0.0369654378332329
Bcan	-0.834915429671064	0.00159719653593179	1	0.34	0.427	0.00494090259840657
Tns3	-0.838159607268593	0.193375350951735	1	0.208	0.229	0.326250881791108
Slc19a1	-0.838341260952129	0.306501731261068	1	0.264	0.274	0.473743652564879
Paqr4	-0.839643125090028	0.0407016378989012	1	0.241	0.286	0.0864291464960625
Cavin2	-0.840298728602937	0.613997528054188	1	0.108	0.094	0.770894280695801
Cacna2d3	-0.841471319430176	0.747466347806718	1	0.212	0.209	0.863967453617291
Maf	-0.844112820885684	0.550185408050391	1	0.113	0.097	0.718344845254289
Acot2	-0.844843838517952	0.0352450748257242	1	0.156	0.208	0.0761754017015158
Bmp7	-0.84532048898577	0.208286720358919	1	0.108	0.135	0.346589102677241
Tbc1d4	-0.847747530561284	0.0514350214320614	1	0.142	0.191	0.105478015781805
Naga	-0.849196656859004	0.114829013630229	1	0.241	0.264	0.210745013250774
Mars2	-0.850222197201387	0.594837945960857	1	0.099	0.107	0.755745243733864
Gpt2	-0.850322324690124	0.0598386481291365	1	0.292	0.327	0.120172512656583
Mllt6	-0.851024291112897	0.571625050684155	1	0.156	0.16	0.736319145204479
Prrg1	-0.852040718313911	0.569813797791518	1	0.104	0.112	0.735287051330384
Rph3a	-0.852295019061314	0.480321920166688	1	0.472	0.385	0.660385945007269
Pxmp2	-0.852370508797702	0.414653145354066	1	0.146	0.161	0.596379630854975
Ttyh2	-0.85437260892897	0.0162174761235309	1	0.052	0.101	0.0384362103676522
Gsx1	-0.855143163480428	0.223946901979185	1	0.08	0.104	0.367054434463445
Itpr1	-0.85689966559526	0.238266964466833	1	0.09	0.113	0.387327912464134
Creb5	-0.857129632375683	0.0932788805785061	1	0.08	0.115	0.176153112999098
Hadhb	-0.858206091175542	9.83288123586954e-05	1	0.637	0.635	0.000437818809768381
Tspan9	-0.859086063831236	0.312370000742186	1	0.179	0.191	0.481451010318231
Bmpr1a	-0.860208829667471	0.00581225498028967	1	0.349	0.399	0.0156137329359811
Pak4	-0.861783879143111	0.496321220164994	1	0.151	0.162	0.674317601766934
Hes5	-0.862207885376051	0.294082216274238	1	0.255	0.265	0.459096183232978
Nfia	-0.864404504981119	0.00460075106944597	1	0.278	0.358	0.012599423618395
Tcf4	-0.86483901946577	1.26182840754602e-14	2.89084888168794e-10	0.722	0.84	8.6119788815016e-13
Olig1	-0.865304485779638	0.0162762184281355	1	0.278	0.337	0.0385336163111631
Mab21l1	-0.865881050848612	0.00525295961566715	1	0.373	0.418	0.0142250016126684
Ctso	-0.866987381216205	0.143875336856764	1	0.16	0.191	0.255051733518809
Gpm6b	-0.867249138172436	3.92923101881155e-08	0.000900186826409725	0.915	0.886	5.088863379181e-07
Selenbp1	-0.867279457730199	0.0543237083656969	1	0.094	0.136	0.110416918632556
A930009A15Rik	-0.867691262286216	0.0811576108417804	1	0.071	0.107	0.155549119858226
Ephb3	-0.869323505464017	0.362956109181363	1	0.085	0.102	0.540351835345669
Msi2	-0.870742905643322	3.3069119288702e-09	7.57613522904162e-05	0.854	0.859	6.06915601063236e-08
Scd1	-0.876311995859616	0.760402716155093	1	0.127	0.128	0.87222664500143
Triobp	-0.877805833593756	0.171008359514135	1	0.142	0.17	0.294497581312535
Lhfp	-0.878305195160358	0.822957084676552	1	0.203	0.195	0.908974642668734
Ttc32	-0.87837952095565	0.00782304448446963	1	0.118	0.189	0.0202076039669801
Crot	-0.878818394970834	0.0585860509503212	1	0.217	0.26	0.117982420724298
Dcxr	-0.879976185431013	0.0945646706586669	1	0.118	0.156	0.178349948807019
Glul	-0.883931074513039	0.0541655130569382	1	0.618	0.603	0.110146629903495
Slc1a2	-0.884975328575258	0.175390499477296	1	0.684	0.63	0.300905617327899
Dhrs3	-0.886054780691466	0.0316770373599266	1	0.075	0.125	0.0694953787986737
Brms1	-0.887810897716387	0.14003406489329	1	0.127	0.159	0.24925378787852
Adam17	-0.887909052788481	0.038411213115938	1	0.108	0.157	0.0822855217706803
Hbp1	-0.888511313679442	0.00236274836183579	1	0.189	0.269	0.00695919409608814
Ptar1	-0.888892390093052	0.0396771758289523	1	0.325	0.355	0.0846239765726874
Snx9	-0.889061677167656	0.161293525837852	1	0.156	0.183	0.280465812444164
Rrbp1	-0.890669494746745	0.0340485707811984	1	0.66	0.619	0.0741259300692814
Spon1	-0.891928111712313	0.000446212545393115	1	0.349	0.43	0.00160021050761669
Entrep1	-0.896827959472623	0.604197145210346	1	0.16	0.163	0.762852855779584
Slc22a4	-0.897801137979978	0.265165997754219	1	0.151	0.171	0.422082486950037
Ahr	-0.901298357938118	0.0225949474270208	1	0.137	0.196	0.0514839490668893
Zfp385b	-0.902198872085712	0.0341255497162621	1	0.113	0.166	0.0742332675102753
Hdac8	-0.902509296987624	0.0645390651419788	1	0.208	0.25	0.128255976587881
Gjc1	-0.903121737027186	0.463959250878307	1	0.104	0.116	0.644584608090473
Gm13889	-0.903394968760621	0.0184569105480109	1	0.439	0.462	0.0431121846383484
Pard3b	-0.905419701230019	0.31849778304869	1	0.118	0.135	0.488825831467561
Aldh7a1	-0.905688963466636	0.00350399944269103	1	0.396	0.445	0.00990004499720207
Ctnnal1	-0.907629108222085	0.204121598284321	1	0.142	0.167	0.341087659260105
Cpt1a	-0.909867896101974	0.491762147198447	1	0.09	0.1	0.66999908264592
Ung	-0.910640614179557	0.299097194392367	1	0.123	0.144	0.465428053119295
Lrrc51	-0.911804740064545	0.586605641093202	1	0.137	0.145	0.749427739191316
Lppos	-0.914416768771988	0.132160713173068	1	0.071	0.1	0.237367596685839
Timeless	-0.917049182484645	0.134745709032098	1	0.085	0.116	0.241315808549489
Gm19426	-0.919304976167201	0.1666289938379	1	0.08	0.107	0.288137547539172
Nkain4	-0.919381325359193	0.168964011744575	1	0.443	0.435	0.29136786549558
Prex1	-0.921163299518177	0.0428114756422757	1	0.278	0.319	0.0900339555153876
Mgll	-0.92126605326574	4.82450754850421e-05	1	0.476	0.566	0.000236249427935722
Nhsl1	-0.929780977728145	0.0415713834727803	1	0.151	0.202	0.0879340450407286
Fads2	-0.930702465080795	0.48304927377747	1	0.642	0.564	0.662040721363294
Pcsk6	-0.93132118906678	0.115333272113592	1	0.071	0.103	0.211404000248499
Enox1	-0.9313434530804	0.0136891815655166	1	0.311	0.356	0.0330173081602299
Garem2	-0.931995576634443	0.118369796138682	1	0.09	0.122	0.216243943761507
Tmem100	-0.932325319998578	0.000971591661914656	1	0.151	0.251	0.00318612040483725
Syndig1l	-0.932335327846851	0.0504262419831815	1	0.349	0.375	0.103799163516747
Gltp	-0.93239801965536	0.0345161418018419	1	0.349	0.385	0.0748592390220682
Tcn2	-0.933803175901789	0.0567966993759687	1	0.061	0.101	0.114749298276703
Nfatc3	-0.934253247392416	0.0338684964255969	1	0.108	0.159	0.0737843353551158
Nrm	-0.936566565404465	0.0490508912559568	1	0.142	0.189	0.101350185906348
H2ac24	-0.937814011496337	0.448490085983312	1	0.142	0.155	0.630107653771343
D130040H23Rik	-0.938074163665169	0.661285438963269	1	0.137	0.14	0.805318223775694
Nxpe4	-0.938134316433845	0.0316559466123035	1	0.061	0.106	0.0694840074384633
Iqgap2	-0.940859537241819	0.032914393210511	1	0.071	0.119	0.0719569917635196
Llgl1	-0.941362351953763	0.0434359194026166	1	0.203	0.249	0.0911278078533282
Gm27199	-0.942013459671312	0.00578775915989611	1	0.061	0.126	0.0155670763610999
Sstr1	-0.943925992000906	0.00328895317289104	1	0.16	0.245	0.00935905371934076
Vps37b	-0.944381622756868	0.0369913170643971	1	0.415	0.42	0.0795730472613849
Sash1	-0.945379237507758	0.0402065376279588	1	0.278	0.312	0.0854609033376758
Rsph1	-0.946639133910149	0.253223869813751	1	0.17	0.14	0.406797301708887
Btg2	-0.948398944743085	0.0581661531715534	1	0.524	0.537	0.117190847349329
Sema6a	-0.949780513191873	0.00229534982971656	1	0.292	0.363	0.00678355078227464
Sox6	-0.951734558816672	0.00768425137350577	1	0.189	0.261	0.0199315973868606
C130071C03Rik	-0.956873290562308	0.000115180805812303	1	0.627	0.653	0.000500109105157198
Timp3	-0.957941677520225	0.00252155728663663	1	0.255	0.337	0.00739205518659652
Fkbp9	-0.960268375511615	0.13511490612587	1	0.118	0.148	0.241679733807453
Cdkn1c	-0.960837115379592	0.000322199243927694	1	0.241	0.354	0.00120184995514617
Ubtd1	-0.961462062423851	0.13495771021819	1	0.113	0.143	0.24159642550535
Axin2	-0.962157487752823	0.103200476488901	1	0.118	0.155	0.192394230176492
Lpcat3	-0.965395286446706	0.0194304761649013	1	0.278	0.325	0.0450729261222989
Sox2ot	-0.97115942990222	0.000555652192146333	1	0.108	0.205	0.00194782493052332
Cd63	-0.974634660227161	4.73321312838951e-05	1	0.868	0.864	0.000232822916045106
Pou3f4	-0.974667464645448	0.0508413500682617	1	0.061	0.102	0.104456734288884
Rcbtb2	-0.975226610278916	5.49152003778277e-06	0.125810724065603	0.429	0.53	3.6959876001595e-05
Pigm	-0.977489521439252	0.589567793983919	1	0.127	0.131	0.751673124378797
Atf7	-0.977790944575078	0.0123264206733631	1	0.156	0.223	0.0302312215054744
Nr2f2	-0.978324374965371	0.152682449686676	1	0.099	0.128	0.268387751541519
Kcnip3	-0.97940294579891	0.089002684044506	1	0.274	0.304	0.168954247677706
Csrp1	-0.979409768475491	0.00812867808254799	1	0.184	0.253	0.0209208847311316
Suclg2	-0.982070080661533	0.0866440899531531	1	0.17	0.205	0.164906921531753
Tfap2a	-0.98228305301891	0.0031508038236078	1	0.212	0.293	0.00901290838344391
Specc1	-0.987535488238962	0.00155341444568203	1	0.17	0.254	0.00481911526899083
Wasf2	-0.988837832265584	0.0694962159221066	1	0.137	0.176	0.136615423558849
Pttg1	-0.991516793718635	0.00615618353499902	1	0.302	0.356	0.0164365584846429
Plce1	-0.99218509619039	0.421884649547199	1	0.104	0.117	0.603600441933235
Psph	-0.994240051469297	0.0229421198792333	1	0.349	0.381	0.0522205209132313
Hexb	-0.994571633836326	0.970905023574885	1	0.608	0.54	0.985467870135772
Gas1	-0.995419695222353	0.0854731297211204	1	0.208	0.243	0.162891200096795
Kif1c	-0.995772356945183	0.172534632989099	1	0.075	0.102	0.296794351709034
Plekhb1	-0.995834813490797	0.0646429856581865	1	0.184	0.225	0.128404075195525
E130114P18Rik	-0.995974839290325	0.00820357668681755	1	0.094	0.16	0.0210659747019512
Sall3	-0.997448035304303	0.0222536955623644	1	0.132	0.191	0.0508389865148575
Slc38a3	-0.997806732053202	0.02489709978899	1	0.108	0.163	0.0561727953916881
Abhd4	-0.99960363342182	0.0152061860392513	1	0.137	0.197	0.0363749291453722
Mir9-3hg	-1.00105044131032	0.00131428281718617	1	0.34	0.42	0.00417511806943213
Sox21	-1.00359217162104	0.0530122501980923	1	0.099	0.144	0.108407073438796
Cdh11	-1.00443813862469	0.0234268765219246	1	0.198	0.252	0.0530749982612899
Pdlim5	-1.00613275273347	0.130924968428926	1	0.212	0.235	0.235924200535293
Ttyh1	-1.00683002082048	0.0164410744905525	1	0.877	0.808	0.0388817614373217
Kank1	-1.0068504752788	0.00316176103542235	1	0.127	0.206	0.00903833259340628
S100a16	-1.01031917616541	0.000985333813259375	1	0.241	0.331	0.00321910104436571
Sgk1	-1.01147699842068	0.818574397487993	1	0.311	0.272	0.907059030978764
Anxa5	-1.012518462691	0.0482340348827343	1	0.175	0.221	0.0998040096484051
