ENTREZID	SYMBOL	GENENAME	baseMean	log2FC_shrink	lfcSE	pvalue	FDR	log2FC_raw	pvalue_raw	sig_status
12045	Bcl2a1b	B cell leukemia/lymphoma 2 related protein A1b	14.6339365738696	0.753158918655456	0.244049617689302	0.000737714558696595	0.0300903881596194	2.36949607926447	0.000737714558696595	up
668661	2410002F23Rik	RIKEN cDNA 2410002F23 gene	406.042997508583	0.67015395141185	0.199025076262151	0.000749756229200108	0.0302694951105125	0.825537892243076	0.000749756229200108	up
433406	Gm13363	predicted gene 13363	7.91713870390718	0.841929391316512	0.254990915878324	0.000769428888190664	0.0309060446307245	1.71050986040003	0.000769428888190664	up
66696	Snx31	sorting nexin 31	15.037599506785	0.617939013613484	0.183471723387829	0.000782914290053733	0.0312888928141171	0.730691830529606	0.000782914290053733	up
229898	Gbp5	guanylate binding protein 5	84.4387918921535	0.774065039703789	0.248065766154812	0.000797354207383056	0.0317058484573976	2.17639081833989	0.000797354207383056	up
54396	Irgm2	immunity-related GTPase family M member 2	2018.85866043509	0.794444116306425	0.251056225275463	0.000817991811701023	0.0320393122069266	2.04283947850483	0.000817991811701023	up
94090	Trim9	tripartite motif-containing 9	578.503621463902	0.689721787566867	0.206727196532666	0.00083479092064339	0.0321403114553445	0.871133160148058	0.00083479092064339	up
328309	Gm9776	predicted gene 9776	42.703233638932	0.601363851261006	0.179927734857296	0.000831450007982349	0.0321403114553445	0.704776902983904	0.000831450007982349	up
210104	Zfp175	zinc finger protein 175	39.168455832221	0.692035812157137	0.207417982972107	0.000845717710751778	0.0324075750371856	0.876879120935936	0.000845717710751778	up
230738	Zc3h12a	zinc finger CCCH type containing 12A	40.4494026725211	0.726861196878127	0.218502724433609	0.000850621564732364	0.0325167557571362	0.963775926248769	0.000850621564732364	up
229900	Gbp7	guanylate binding protein 7	1344.96215614854	0.819273388221401	0.254579421810957	0.000852862002757243	0.0325238410979184	1.8140734094158	0.000852862002757243	up
100040462	Mndal	myeloid nuclear differentiation antigen like	180.885294273816	0.814161960705693	0.246761770351602	0.000862796630839344	0.032779154348108	1.31271366129065	0.000862796630839344	up
19073	Srgn	serglycin	663.275096572307	0.829718576297847	0.25410177856152	0.000875409315255459	0.0328299237517367	1.55430138621084	0.000875409315255459	up
12728	Clcn5	chloride channel, voltage-sensitive 5	28.2522945496946	0.653322088399472	0.196490153315026	0.000887725685888767	0.0331301615729483	0.799650729062505	0.000887725685888767	up
12642	Ch25h	cholesterol 25-hydroxylase	156.076134089687	0.826767049043986	0.253613977414628	0.000905273097444864	0.0331962245027476	1.52106701915709	0.000905273097444864	up
54199	Ccrl2	C-C motif chemokine receptor-like 2	35.6869304442202	0.813558336369553	0.246818456224971	0.00090012048880063	0.0331962245027476	1.31334496424271	0.00090012048880063	up
545471	Zfp345	zinc finger protein 345	4.89422604123757	0.805861746264484	0.25279357191262	0.000902538155216247	0.0331962245027476	2.04252255645684	0.000902538155216247	up
212285	Arap2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	1074.50516879816	0.745645804891641	0.225372109396809	0.000906152469681976	0.0331962245027476	1.01857768466367	0.000906152469681976	up
22418	Wnt5a	wingless-type MMTV integration site family, member 5A	110.136910520765	0.619745359695962	0.186934313867657	0.000909584498036113	0.033244998304664	0.73840773631694	0.000909584498036113	up
17858	Mx2	MX dynamin-like GTPase 2	133.014572068073	0.812005392033358	0.254370088552541	0.00092774555278847	0.0336754612808035	1.8251999557892	0.00092774555278847	up
100034251	Wfdc17	WAP four-disulfide core domain 17	6.70144210682134	0.838298650085019	0.253081118835328	0.000937111798803158	0.0337418768186552	1.52730309306656	0.000937111798803158	up
381308	Ifi211	interferon activated gene 211	9.40609495118142	0.71262735389756	0.240397818571507	0.000945187233722111	0.03391957632854	2.46477967721725	0.000945187233722111	up
69810	Clec4b1	C-type lectin domain family 4, member b1	5.78744429049707	0.819869046944707	0.254682021891238	0.000956204080720988	0.0341600130507683	1.85523079023445	0.000956204080720988	up
26934	Racgap1	Rac GTPase-activating protein 1	294.538235291225	0.601514052814051	0.18230037506327	0.000960924056370334	0.0342513155768399	0.708469206684581	0.000960924056370334	up
17312	Clec10a	C-type lectin domain family 10, member A	7.01584726387393	0.642802428976759	0.224325374143357	0.000963954968925425	0.0342821378386827	2.96887890787137	0.000963954968925425	up
69750	2410021H03Rik	RIKEN cDNA 2410021H03 gene	5.80618708467569	0.828891619998206	0.251765397513155	0.000966644447941931	0.0343007063523072	1.4760367169446	0.000966644447941931	up
320939	5930403L14Rik	RIKEN cDNA 5930403L14 gene	482.598028253843	0.808376954003965	0.247271103353761	0.000969085934333607	0.0343104116258695	1.31007074907912	0.000969085934333607	up
72536	Tagap	T cell activation Rho GTPase activating protein	8.40872097056486	0.706139895575704	0.212662740058618	0.000981982635664985	0.0346121541025257	0.91385872314701	0.000981982635664985	up
56045	Samhd1	SAM domain and HD domain, 1	907.196870815965	0.729245506303532	0.222141857191549	0.000997483743229027	0.0347713165646312	0.98039858328134	0.000997483743229027	up
219132	Phf11d	PHD finger protein 11D	85.5322665967565	0.812251662932823	0.254939870129313	0.00100166460696085	0.0348403166368406	1.74290534307367	0.00100166460696085	up
100503864	NA	NA	61.8882029986641	0.659693906997131	0.200839348732696	0.00101260510389378	0.0349901492886965	0.817696040405403	0.00101260510389378	up
667597	BC023105	interferon-inducible GTPase-like pseudogene	9.29903698172189	0.78603158647306	0.251460359670261	0.00102545799054725	0.0351955202565629	2.03648819483765	0.00102545799054725	up
236781	Gpr119	G-protein coupled receptor 119	87.9110921426321	0.773851055864789	0.236919142452871	0.00102184897577102	0.0351955202565629	1.13682585007012	0.00102184897577102	up
13733	Adgre1	adhesion G protein-coupled receptor E1	28.3962956755998	0.813606607222979	0.251028134797883	0.00104562570453441	0.0356778463778856	1.40449125880705	0.00104562570453441	up
71355	Col24a1	collagen, type XXIV, alpha 1	481.390131924252	0.637238766518695	0.194582458867531	0.00104603315552502	0.0356778463778856	0.774774094994105	0.00104603315552502	up
54562	Dnaaf11	dynein axonemal assembly factor 11	31.4137604749902	0.761611915956085	0.233428103744775	0.00105200331393893	0.0357274773527845	1.09374983700866	0.00105200331393893	up
22635	Zan	zonadhesin	9.74230145174403	0.757419700134454	0.230820295466752	0.00105053537228085	0.0357274773527845	1.07396282347456	0.00105053537228085	up
114664	Hsd17b11	hydroxysteroid (17-beta) dehydrogenase 11	1744.50645109363	0.689074778949077	0.210918827469087	0.0010673573418451	0.0358641131465827	0.883451315108563	0.0010673573418451	up
227929	Cytip	cytohesin 1 interacting protein	20.5146588197524	0.723961820698628	0.242942768879746	0.00109523767146744	0.036194958791316	2.31189665651112	0.00109523767146744	up
70358	Steap1	six transmembrane epithelial antigen of the prostate 1	27.1220348871831	0.722643898903143	0.221570766227977	0.00109140998046951	0.036194958791316	0.971066965881576	0.00109140998046951	up
54135	Lsr	lipolysis stimulated lipoprotein receptor	31.8539081065109	0.592967239306925	0.181830314919762	0.00112188299762497	0.0366837196702742	0.697689310062699	0.00112188299762497	up
80885	Hcar2	hydroxycarboxylic acid receptor 2	3.76758703343545	0.738162100819156	0.242318359273675	0.00112583328706216	0.036720781374906	2.48695145345356	0.00112583328706216	up
56619	Clec4e	C-type lectin domain family 4, member e	6.84162286355081	0.785436636994971	0.252680026146192	0.00113475444328919	0.0367252020848561	1.97299336152261	0.00113475444328919	up
100039795	Ildr2	immunoglobulin-like domain containing receptor 2	62.7210431093742	0.651777690308281	0.200747506005119	0.00115055651145977	0.0369344976680777	0.808085431990284	0.00115055651145977	up
246728	Oas2	2'-5' oligoadenylate synthetase 2	12.1689836228025	0.807887716264203	0.251296916377763	0.00115903173504242	0.0369815246749624	1.41125046720084	0.00115903173504242	up
29811	Ndrg2	N-myc downstream regulated gene 2	13734.408945207	0.808207159108844	0.253490482848212	0.00119126099568449	0.037857221923098	1.47745761227646	0.00119126099568449	up
667230	Gm8526	predicted gene 8526	8.14675541975712	0.791292386621903	0.245584110148854	0.00122301606837082	0.0384800244493768	1.27252014976286	0.00122301606837082	up
319454	Rptoros	regulatory associated protein of MTOR, complex 1, opposite strand	4.97824284744568	0.683793835826684	0.234823804053381	0.00123952911292397	0.0385479055146065	2.64741122846436	0.00123952911292397	up
12774	Ccr5	C-C motif chemokine receptor 5	35.6085061445684	0.624211090919732	0.225852716706159	0.00123304194986515	0.0385479055146065	2.75092565968	0.00123304194986515	up
26382	Fgd2	FYVE, RhoGEF and PH domain containing 2	7.43404585177312	0.810007618523304	0.250930555218474	0.00128116374497457	0.0392179834196663	1.39778185128595	0.00128116374497457	up
72578	2700054A10Rik	RIKEN cDNA 2700054A10 gene	36.8421944171067	0.672678730673171	0.209269335424695	0.00128776756218204	0.0392682262795626	0.85887669378844	0.00128776756218204	up
12234	Btrc	beta-transducin repeat containing protein	1579.00827357588	0.60215605038279	0.187183775646082	0.00128657324943353	0.0392682262795626	0.717588434081785	0.00128657324943353	up
73173	Pcdh18	protocadherin 18	57.3090715108296	0.585203782017731	0.182066755674047	0.00129717622224057	0.0394198817251134	0.689502022913407	0.00129717622224057	up
22160	Twist1	twist basic helix-loop-helix transcription factor 1	18.7140990726327	0.800737880295153	0.255074728712643	0.00130278909267938	0.0394979696949115	1.67951639375816	0.00130278909267938	up
12628	Cfh	complement component factor h	128.734227577231	0.79956756566258	0.252917614566352	0.00133068866893544	0.0401132930944235	1.43762308640215	0.00133068866893544	up
100503805	Gm19905	predicted gene, 19905	717.891105070844	0.656768932866791	0.205048201376647	0.00134140261919809	0.0403136793785187	0.824688170881078	0.00134140261919809	up
16391	Irf9	interferon regulatory factor 9	626.989625646233	0.64996646917346	0.203111314935049	0.00135759916010925	0.0404620796758739	0.810880433503696	0.00135759916010925	up
67405	Nts	neurotensin	454.029828734016	0.785303820536255	0.247468149094166	0.00136427168974487	0.0405055796195248	1.27561143233106	0.00136427168974487	up
13537	Dusp2	dual specificity phosphatase 2	46.1218319127096	0.764155582819907	0.251588946682988	0.00137734364855111	0.0406606288140972	1.93749849144337	0.00137734364855111	up
11810	Apobec1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1	58.0422698087326	0.635244383777132	0.198828093658414	0.00139500864112386	0.0408085152577195	0.782206511521661	0.00139500864112386	up
17181	Matn2	matrilin 2	5435.42217877277	0.794754729915806	0.254369083830895	0.00145671879027616	0.0416167168158916	1.50561090023663	0.00145671879027616	up
76867	Rhbdd1	rhomboid domain containing 1	488.039182330155	0.630672160299045	0.198272502087153	0.00145342847419314	0.0416167168158916	0.77503756648042	0.00145342847419314	up
620678	Gm12174	predicted gene 12174	772.343609571283	0.717161985955748	0.226089113969136	0.00146719087166436	0.0416871862387076	0.983213014957023	0.00146719087166436	up
232889	Pla2g4c	phospholipase A2, group IVC (cytosolic, calcium-independent)	33.6028662718954	0.776496804399897	0.247230106112482	0.00148119684917725	0.041785064768412	1.26575304739756	0.00148119684917725	up
21844	Tiam1	T cell lymphoma invasion and metastasis 1	168.460044490966	0.714688365880378	0.225501489444323	0.00148047775794921	0.041785064768412	0.977334299762409	0.00148047775794921	up
16792	Laptm5	lysosomal-associated protein transmembrane 5	62.8941558449245	0.760400531127595	0.251394344936605	0.00148411520722229	0.0417928954973308	1.93085297671215	0.00148411520722229	up
225280	Ino80c	INO80 complex subunit C	611.241086710408	0.666089183422666	0.21000884510294	0.00149116434359079	0.0419168151006533	0.851128627632142	0.00149116434359079	up
21815	Tgif1	TGFB-induced factor homeobox 1	94.6064480467686	0.669669502019843	0.211212157763164	0.00149413027714569	0.0419257194434533	0.860224780973554	0.00149413027714569	up
14289	Fpr2	formyl peptide receptor 2	4.65782674375698	0.792760530030918	0.254733043865506	0.00149901386990859	0.0419883070888022	1.78802862096151	0.00149901386990859	up
94176	Dock2	dedicator of cyto-kinesis 2	15.199328730471	0.638335383454483	0.200733110974869	0.00151125673642902	0.0422346507321995	0.791543315049648	0.00151125673642902	up
270624	Spin4	spindlin family, member 4	20.8525702703638	0.774765302876942	0.246923556253903	0.00154567629491635	0.0428404081319549	1.25746632244756	0.00154567629491635	up
214763	Cgas	cyclic GMP-AMP synthase	29.1702656181549	0.650980810030664	0.205964218464278	0.00156503006068531	0.0431501145303236	0.821384689290852	0.00156503006068531	up
12467	Cct6b	chaperonin containing TCP1 subunit 6B	8.96982628677397	0.74258628985776	0.2356165924762	0.00159684140371976	0.0435574892780589	1.08987636238027	0.00159684140371976	up
16985	Lsp1	lymphocyte specific 1	10.0803717450738	0.719308850091097	0.22671654546484	0.00160902341359857	0.0436782239170001	0.990502534998953	0.00160902341359857	up
240120	Zfp119b	zinc finger protein 119b	85.1548300572218	0.786578526054067	0.254522782918666	0.00162794769501393	0.0439506375683374	1.50567259348264	0.00162794769501393	up
15186	Hdc	histidine decarboxylase	17.8815942222488	0.770855990790881	0.247244373776313	0.00163283728819987	0.0439506375683374	1.25914320997362	0.00163283728819987	up
240327	Iigp1c	interferon inducible GTPase 1C	149.098482439936	0.725065796805554	0.246741171400251	0.0016376967501339	0.0439506375683374	2.08588624218611	0.0016376967501339	up
11783	Apaf1	apoptotic peptidase activating factor 1	175.582817917525	0.651032678695526	0.207018099479855	0.00163617655448178	0.0439506375683374	0.823368926582043	0.00163617655448178	up
631323	Gm12250	predicted gene 12250	99.8668057740303	0.64836379423089	0.232781893401102	0.00162684651080403	0.0439506375683374	2.48897159500916	0.00162684651080403	up
17105	Lyz2	lysozyme 2	64.0427292831068	0.683786023806846	0.2173677778849	0.00165124402401693	0.0441428850069121	0.899103840364128	0.00165124402401693	up
15277	Hk2	hexokinase 2	72.4750253050615	0.783510380265998	0.254981087953535	0.00166873784603344	0.0444391345297767	1.55923190019502	0.00166873784603344	up
381045	Mix23	mitochondrial matrix import factor 23	209.456027147587	0.592141054654271	0.188541806389538	0.00167355770123512	0.0444391345297767	0.708298578601516	0.00167355770123512	up
68732	Carmil1	capping protein regulator and myosin 1 linker 1	220.389179102337	0.730625939396908	0.233685406181456	0.00169076406022749	0.0446711719819035	1.04785218360097	0.00169076406022749	up
230073	Rigi	RNA sensor RIG-I	1213.46349629228	0.770485424451612	0.247926740665827	0.00171125091445376	0.0448799121061293	1.25886159861524	0.00171125091445376	up
78249	Adgrf4	adhesion G protein-coupled receptor F4	15.8399124005654	0.708214063451838	0.225916651911491	0.00170973697770308	0.0448799121061293	0.97360177334847	0.00170973697770308	up
27260	Plek2	pleckstrin 2	42.4368346593979	0.590617484892264	0.18835594318811	0.00170405114016687	0.0448799121061293	0.706876638316933	0.00170405114016687	up
13487	Slc26a3	solute carrier family 26, member 3	5.34694431967458	0.772219331934664	0.254123183802155	0.00172049392230494	0.0450058459742114	1.81499705445291	0.00172049392230494	up
18175	Nrap	nebulin-related anchoring protein	8.09514617714228	0.784619660625693	0.251225770677892	0.00173370867346371	0.0451277524115735	1.36532983165297	0.00173370867346371	up
15957	Ifit1	interferon-induced protein with tetratricopeptide repeats 1	4132.07721735798	0.746557794919456	0.2509341943414	0.00175129926688785	0.0452876833296847	1.91534843607436	0.00175129926688785	up
70551	Tmtc4	transmembrane and tetratricopeptide repeat containing 4	950.349857152172	0.695510493401613	0.223042710305441	0.00177266606113313	0.0455425537069689	0.938880681359199	0.00177266606113313	up
218975	Mapk1ip1l	mitogen-activated protein kinase 1 interacting protein 1-like	1090.76570161192	0.62063632983549	0.199139451552237	0.00181112227441491	0.0463050421888374	0.764641562750176	0.00181112227441491	up
237221	Gemin8	gem nuclear organelle associated protein 8	54.2867188303134	0.655100383519291	0.210216689752471	0.0018140550093506	0.0463052170612622	0.83826460518918	0.0018140550093506	up
73457	1700064M15Rik	RIKEN cDNA 1700064M15 gene	6.05330849858275	0.786005602866406	0.255089794644064	0.00183138564693937	0.0465224867551563	1.62301034113762	0.00183138564693937	up
16638	Klra7	killer cell lectin-like receptor, subfamily A, member 7	4.59486110439932	0.737040206764773	0.248807102027385	0.00185766975667319	0.0470391705105759	2.09152200221713	0.00185766975667319	up
100033459	Ifi208	interferon activated gene 208	18.9608845802951	0.775127197065454	0.253879604793766	0.00186889228576637	0.0470972759785646	1.45036225660944	0.00186889228576637	up
329782	4930570G19Rik	RIKEN cDNA 4930570G19 gene	46.8562306730394	0.679587754329614	0.219338910492406	0.00188809520534401	0.047396568152246	0.903951519183947	0.00188809520534401	up
103978	Gpc5	glypican 5	227.258469477311	0.763613280687014	0.248307736884994	0.00191389322099203	0.0476246448355657	1.25443260108284	0.00191389322099203	up
14156	Fen1	flap structure specific endonuclease 1	561.49894147517	0.710903592207014	0.22981671886649	0.00191245652588312	0.0476246448355657	0.994879758772036	0.00191245652588312	up
64929	Scel	sciellin	19.4169617729994	0.721648267944791	0.233642444474672	0.00193360453232261	0.0478344486348519	1.03919177013111	0.00193360453232261	up
106205	Zc3h7a	zinc finger CCCH type containing 7 A	1008.37648961425	0.65588102519832	0.211914768946745	0.00193603468544718	0.0478344486348519	0.844037683372721	0.00193603468544718	up
20292	Ccl11	C-C motif chemokine ligand 11	123.283220015141	0.769799165643861	0.255097634711754	0.00200509853781955	0.0485017772031378	1.57264701032286	0.00200509853781955	up
17952	Naip6	NLR family, apoptosis inhibitory protein 6	6.0480231207657	0.761832722692478	0.254411943791549	0.0020076503795994	0.0485017772031378	1.75191654816821	0.0020076503795994	up
56332	Amotl2	angiomotin-like 2	850.239988547016	0.735195366266494	0.239288819480197	0.00201274327630154	0.0485017772031378	1.09774136983875	0.00201274327630154	up
56274	Stk3	serine/threonine kinase 3	321.412433083238	0.680627366459038	0.220810698166394	0.0020058544479645	0.0485017772031378	0.909319789193855	0.0020058544479645	up
230661	Tesk2	testis-specific kinase 2	150.666741453972	0.660579275230011	0.213858188665169	0.00197422230157884	0.0485017772031378	0.856897308547631	0.00197422230157884	up
67776	Vwa5a	von Willebrand factor A domain containing 5A	5441.21771964046	0.656456083735291	0.212734848261261	0.00199729241407576	0.0485017772031378	0.847357153586191	0.00199729241407576	up
104349	Zfp119a	zinc finger protein 119a	57.3667405497229	0.647778252154385	0.209817387840272	0.00199463887888948	0.0485017772031378	0.827862561655291	0.00199463887888948	up
16408	Itgal	integrin alpha L	33.1651378542244	0.641075271576173	0.207854008655955	0.00201191591570367	0.0485017772031378	0.814514334525978	0.00201191591570367	up
75234	Rnf19b	ring finger protein 19B	1352.89331352227	0.610184385142798	0.197483271715179	0.00198443105768624	0.0485017772031378	0.748010736930634	0.00198443105768624	up
67141	Fbxo5	F-box protein 5	47.9807771302171	0.618534282545911	0.200526843118841	0.00201745288191685	0.0485231144516963	0.766320699740218	0.00201745288191685	up
637008	Gm11793	predicted gene 11793	6.2834563728023	0.769234831984424	0.248923990096065	0.00203375710827845	0.0486196978785722	1.28871753595938	0.00203375710827845	up
17470	Cd200	CD200 molecule	2009.3959090006	0.708943101903097	0.230624257985755	0.0020403335235294	0.0487033459176112	0.996692784275866	0.0020403335235294	up
56744	Pf4	platelet factor 4	14.9924970273631	0.760014458310431	0.247044893896269	0.00206457837479503	0.0489131996399792	1.22829978740478	0.00206457837479503	up
21391	Tbxas1	thromboxane A synthase 1, platelet	5.6902528728746	0.772694929197473	0.255087737365556	0.00210382551913902	0.0495463432528186	1.63442592834296	0.00210382551913902	up
57444	Isg20	interferon-stimulated protein	34.9577750618196	0.749217279779887	0.245114387867827	0.00211397777533573	0.0496377036683432	1.18381219172731	0.00211397777533573	up
22367	Vrk1	vaccinia related kinase 1	342.46229044478	0.591688938994213	0.192728801854017	0.00212193824283435	0.0497279357089848	0.715684776473634	0.00212193824283435	up
